name,x1,x2,y1,y2,classname
2207.png,279,83,342,171,face_other_covering
2208.png,31,21,353,401,face_other_covering
2209.png,372,16,522,270,face_other_covering
2210.png,79,19,271,259,face_other_covering
2211.png,277,223,329,295,face_other_covering
2212.png,253,15,581,496,face_other_covering
2237.png,227,25,475,425,face_other_covering
2239.png,234,4,426,242,face_other_covering
2242.png,264,4,537,361,face_other_covering
2243.png,103,2,558,434,face_other_covering
2248.png,220,74,401,319,face_other_covering
2250.png,393,4,817,453,face_other_covering
2253.png,345,113,595,449,face_other_covering
2256.png,387,133,441,217,face_other_covering
2272.png,216,84,592,525,face_other_covering
2273.png,213,38,383,309,face_other_covering
2274.png,6,54,238,359,face_other_covering
2280.png,292,95,385,201,face_other_covering
2284.png,19,70,99,129,face_other_covering
2285.png,729,21,978,259,face_other_covering
2287.png,339,125,409,226,face_other_covering
2301.png,33,39,498,378,face_other_covering
2303.png,0,0,450,523,face_other_covering
2304.png,6,4,674,442,face_other_covering
2305.png,324,64,467,238,face_other_covering
2306.png,158,48,576,606,face_other_covering
2307.png,125,1,398,315,face_other_covering
2308.png,60,52,591,450,face_other_covering
2310.png,213,169,325,299,face_other_covering
2312.png,93,60,340,259,face_other_covering
2318.png,894,6,1270,388,face_other_covering
2319.png,317,1,638,361,face_other_covering
2330.png,529,230,622,309,face_other_covering
2343.png,283,0,822,652,face_other_covering
2344.png,621,102,675,155,face_other_covering
2346.png,127,26,442,479,face_other_covering
2348.png,152,1,343,259,face_other_covering
2349.png,29,69,285,343,face_other_covering
2364.png,164,3,630,628,face_other_covering
2377.png,309,23,609,433,face_other_covering
2378.png,191,18,393,268,face_other_covering
2379.png,412,7,639,244,face_other_covering
2380.png,372,51,468,162,face_other_covering
2380.png,78,254,175,373,face_other_covering
2384.png,338,28,566,297,face_other_covering
2390.png,330,27,684,503,face_other_covering
2392.png,225,8,485,353,face_other_covering
2402.png,269,5,473,273,face_other_covering
2404.png,156,239,255,335,face_other_covering
2414.png,166,54,538,562,face_other_covering
2415.png,170,60,391,288,face_other_covering
2416.png,105,7,352,363,face_other_covering
2417.png,283,16,448,244,face_other_covering
2438.png,302,6,531,374,face_other_covering
2442.png,22,56,510,542,face_other_covering
2445.png,105,28,294,269,face_other_covering
2445.png,369,33,518,294,face_other_covering
2446.png,111,129,373,470,face_other_covering
2447.png,126,28,350,336,face_other_covering
2449.png,251,88,391,292,face_other_covering
2450.png,253,71,406,277,face_other_covering
2452.png,9,8,488,530,face_other_covering
2456.png,78,5,312,327,face_other_covering
2460.png,261,36,417,239,face_other_covering
2461.png,442,1,960,647,face_other_covering
2462.png,347,55,446,183,face_other_covering
2481.png,235,6,354,231,face_other_covering
2484.png,174,232,233,294,face_other_covering
2486.png,270,55,643,478,face_other_covering
2487.png,262,29,360,133,face_other_covering
2499.png,30,138,135,266,face_other_covering
2511.png,448,115,553,196,face_other_covering
2512.png,127,35,435,393,face_other_covering
2516.png,112,9,598,485,face_other_covering
2517.png,137,57,331,349,face_other_covering
2518.png,228,82,307,200,face_other_covering
2519.png,4,100,294,551,face_other_covering
2527.png,283,9,584,366,face_other_covering
2528.png,596,144,687,271,face_other_covering
2528.png,91,129,251,305,face_other_covering
2529.png,180,7,491,358,face_other_covering
2542.png,49,59,392,547,face_other_covering
2545.png,256,81,550,444,face_other_covering
2547.png,180,7,514,400,face_other_covering
2554.png,152,16,270,215,face_other_covering
2555.png,26,147,150,281,face_other_covering
2568.png,46,3,320,343,face_other_covering
2569.png,287,4,524,260,face_other_covering
2570.png,208,41,368,215,face_other_covering
2571.png,138,20,376,332,face_other_covering
2576.png,195,8,416,266,face_other_covering
2582.png,397,6,535,208,face_other_covering
2583.png,277,70,576,468,face_other_covering
2590.png,137,53,234,183,face_other_covering
2603.png,231,45,479,395,face_other_covering
2609.png,228,106,428,426,face_other_covering
2611.png,120,4,552,665,face_other_covering
2612.png,222,51,314,201,face_other_covering
2622.png,11,116,294,384,face_other_covering
2628.png,125,37,425,367,face_other_covering
2631.png,180,205,427,498,face_other_covering
2632.png,159,3,380,304,face_other_covering
2633.png,317,56,465,324,face_other_covering
2643.png,314,6,510,249,face_other_covering
2644.png,439,36,574,249,face_other_covering
2645.png,293,4,857,524,face_other_covering
2648.png,1,239,54,332,face_other_covering
2653.png,46,0,474,365,face_other_covering
2660.png,176,63,375,315,face_other_covering
2665.png,262,168,553,481,face_other_covering
2667.png,316,10,418,98,face_other_covering
2670.png,713,82,796,181,face_other_covering
2682.png,281,90,349,148,face_other_covering
2682.png,442,107,504,169,face_other_covering
2692.png,83,24,335,311,face_other_covering
2695.png,108,185,377,544,face_other_covering
2696.png,259,29,516,360,face_other_covering
2697.png,122,141,325,456,face_other_covering
2698.png,197,10,474,370,face_other_covering
2699.png,276,62,486,439,face_other_covering
2706.png,150,9,593,615,face_other_covering
2711.png,150,144,281,299,face_other_covering
2730.png,165,5,330,191,face_other_covering
2734.png,9,110,70,190,face_other_covering
2734.png,154,139,206,200,face_other_covering
2754.png,140,4,356,285,face_other_covering
2755.png,147,7,414,329,face_other_covering
2757.png,259,37,543,436,face_other_covering
2758.png,232,7,437,228,face_other_covering
2773.png,97,2,880,709,face_other_covering
2787.png,336,182,389,251,face_other_covering
2804.png,193,35,493,472,face_other_covering
2811.png,496,338,517,367,face_other_covering
2815.png,115,53,429,441,face_other_covering
2819.png,0,10,192,360,face_other_covering
2819.png,270,51,440,358,face_other_covering
2819.png,158,232,243,344,face_other_covering
2820.png,182,2,568,391,face_other_covering
2821.png,140,23,258,216,face_other_covering
2822.png,124,52,298,282,face_other_covering
2823.png,171,52,406,401,face_other_covering
2830.png,286,177,335,239,face_other_covering
2831.png,164,1,411,332,face_other_covering
2832.png,368,34,538,231,face_other_covering
2851.png,346,34,466,182,face_other_covering
2856.png,198,6,521,464,face_other_covering
2858.png,261,102,334,180,face_other_covering
2862.png,254,6,605,504,face_other_covering
2883.png,171,7,461,325,face_other_covering
2886.png,453,4,713,309,face_other_covering
2887.png,199,5,283,129,face_other_covering
2888.png,325,65,404,167,face_other_covering
2895.png,342,30,518,250,face_other_covering
2914.png,359,27,444,140,face_other_covering
2919.png,362,173,413,239,face_other_covering
2920.png,56,188,279,425,face_other_covering
2921.png,226,45,571,400,face_other_covering
2923.png,195,29,305,162,face_other_covering
2924.png,263,6,358,124,face_other_covering
2926.png,0,239,15,286,face_other_covering
2932.png,240,5,393,241,face_other_covering
2935.png,11,125,144,227,face_other_covering
2935.png,611,140,651,185,face_other_covering
2951.png,126,97,366,351,face_other_covering
2953.png,276,11,476,204,face_other_covering
2954.png,82,59,504,587,face_other_covering
2955.png,140,52,418,355,face_other_covering
2957.png,140,6,441,413,face_other_covering
2958.png,289,5,455,245,face_other_covering
2959.png,301,142,533,454,face_other_covering
2960.png,12,4,343,395,face_other_covering
2977.png,146,89,496,566,face_other_covering
2993.png,79,88,259,296,face_other_covering
2993.png,473,6,636,205,face_other_covering
2994.png,1,0,449,500,face_other_covering
3020.png,92,32,142,85,face_other_covering
3026.png,129,37,419,375,face_other_covering
3027.png,345,162,606,429,face_other_covering
3027.png,47,3,354,400,face_other_covering
3028.png,113,39,328,379,face_other_covering
3029.png,179,5,524,481,face_other_covering
3039.png,370,2,710,374,face_other_covering
3040.png,96,0,451,540,face_other_covering
3052.png,293,11,687,542,face_other_covering
3055.png,283,10,517,318,face_other_covering
3060.png,222,14,296,113,face_other_covering
3063.png,209,135,273,222,face_other_covering
3084.png,225,40,435,294,face_other_covering
3087.png,272,101,525,463,face_other_covering
3087.png,123,184,272,408,face_other_covering
3088.png,127,6,324,294,face_other_covering
3089.png,222,102,472,444,face_other_covering
3090.png,97,4,470,530,face_other_covering
3097.png,216,1,609,380,face_other_covering
3098.png,28,44,542,422,face_other_covering
3114.png,164,6,506,459,face_other_covering
3115.png,138,36,360,235,face_other_covering
3116.png,13,0,680,551,face_other_covering
3117.png,292,6,505,235,face_other_covering
3118.png,1,1,266,366,face_other_covering
3119.png,203,5,351,128,face_other_covering
3144.png,95,55,496,566,face_other_covering
3145.png,314,43,657,486,face_other_covering
3146.png,52,13,199,219,face_other_covering
3146.png,339,125,487,308,face_other_covering
3147.png,143,107,240,264,face_other_covering
3147.png,402,102,490,220,face_other_covering
3148.png,90,8,438,531,face_other_covering
3150.png,424,215,490,279,face_other_covering
3156.png,243,4,873,571,face_other_covering
3163.png,167,38,277,153,face_other_covering
3163.png,530,121,761,356,face_other_covering
3170.png,29,105,337,457,face_other_covering
3172.png,279,194,354,277,face_other_covering
3174.png,166,125,460,467,face_other_covering
3177.png,489,296,522,341,face_other_covering
3179.png,181,350,236,422,face_other_covering
3181.png,170,165,279,301,face_other_covering
3181.png,497,23,594,159,face_other_covering
3181.png,686,162,772,279,face_other_covering
3181.png,52,28,129,113,face_other_covering
3181.png,0,48,68,145,face_other_covering
3181.png,422,5,493,91,face_other_covering
3184.png,41,5,141,84,face_other_covering
3185.png,284,64,356,160,face_other_covering
3195.png,229,53,312,160,face_other_covering
3198.png,251,145,520,592,face_other_covering
3198.png,0,152,241,590,face_other_covering
3199.png,59,46,358,465,face_other_covering
3200.png,224,79,433,366,face_other_covering
3201.png,318,125,401,231,face_other_covering
3210.png,453,138,581,283,face_other_covering
3212.png,452,196,530,292,face_other_covering
3212.png,0,144,82,304,face_other_covering
3213.png,463,109,582,245,face_other_covering
3217.png,604,21,681,107,face_other_covering
3220.png,129,15,314,198,face_other_covering
3228.png,267,114,359,231,face_other_covering
3229.png,85,26,362,483,face_other_covering
3232.png,95,2,501,395,face_other_covering
3233.png,217,2,495,282,face_other_covering
3239.png,36,265,98,323,face_other_covering
3241.png,440,23,599,222,face_other_covering
3254.png,226,208,369,374,face_other_covering
3255.png,22,3,519,651,face_other_covering
3256.png,45,49,348,366,face_other_covering
3257.png,78,8,460,540,face_other_covering
3258.png,82,1,504,578,face_other_covering
3259.png,244,53,358,209,face_other_covering
3261.png,180,44,498,453,face_other_covering
3270.png,344,62,603,391,face_other_covering
3271.png,552,62,739,332,face_other_covering
3271.png,106,0,546,535,face_other_covering
3273.png,477,86,633,244,face_other_covering
3290.png,267,122,346,218,face_other_covering
3291.png,39,79,379,468,face_other_covering
3292.png,366,209,485,348,face_other_covering
3292.png,147,171,268,319,face_other_covering
3295.png,3,1,124,119,face_other_covering
3301.png,653,213,748,340,face_other_covering
3301.png,221,3,320,77,face_other_covering
3304.png,272,39,396,183,face_other_covering
3305.png,227,1,653,609,face_other_covering
3305.png,53,399,112,472,face_other_covering
3315.png,99,59,399,416,face_other_covering
3316.png,246,121,498,446,face_other_covering
3317.png,109,31,346,456,face_other_covering
3318.png,323,62,385,160,face_other_covering
3320.png,192,14,344,254,face_other_covering
3326.png,563,151,626,242,face_other_covering
3329.png,170,110,277,250,face_other_covering
3329.png,1007,186,1085,281,face_other_covering
3329.png,17,229,38,262,face_other_covering
3330.png,105,3,696,525,face_other_covering
3334.png,413,144,474,230,face_other_covering
3334.png,1030,90,1089,156,face_other_covering
3346.png,177,40,518,507,face_other_covering
3353.png,769,93,820,181,face_other_covering
3356.png,399,84,565,221,face_other_covering
3356.png,284,150,349,228,face_other_covering
3365.png,172,17,222,71,face_other_covering
3367.png,450,69,600,279,face_other_covering
3373.png,161,21,368,306,face_other_covering
3374.png,228,39,356,243,face_other_covering
3375.png,87,28,246,250,face_other_covering
3378.png,115,64,200,160,face_other_covering
3378.png,307,97,371,171,face_other_covering
3386.png,350,82,401,138,face_other_covering
3393.png,116,19,415,465,face_other_covering
3397.png,226,90,339,221,face_other_covering
3399.png,184,135,336,334,face_other_covering
3399.png,375,4,579,210,face_other_covering
1824.jpeg,93,114,254,223,face_shield
1925.jpg,565,118,675,243,face_shield
2016.jpg,1344,643,1588,835,face_shield
2129.jpg,163,65,499,350,face_shield
2175.png,246,90,660,500,face_shield
2185.png,303,66,375,151,face_shield
2185.png,831,142,895,226,face_shield
2219.png,313,75,395,172,face_shield
2237.png,230,116,461,427,face_shield
2297.png,383,181,531,308,face_shield
2300.png,7,17,665,614,face_shield
2309.png,246,51,495,314,face_shield
2381.png,234,83,559,455,face_shield
2440.png,384,160,477,240,face_shield
2440.png,664,152,730,353,face_shield
2451.png,253,79,375,200,face_shield
2494.png,20,231,133,336,face_shield
2494.png,359,150,535,330,face_shield
2494.png,649,232,855,520,face_shield
2508.png,285,209,381,315,face_shield
2520.png,203,131,289,231,face_shield
2520.png,473,226,553,319,face_shield
2610.png,686,39,818,224,face_shield
2759.png,214,60,355,237,face_shield
2799.png,777,34,939,243,face_shield
2799.png,512,42,564,174,face_shield
2824.png,45,94,124,186,face_shield
2824.png,404,66,462,136,face_shield
2824.png,580,53,682,162,face_shield
2841.png,431,5,952,413,face_shield
2962.png,337,5,460,114,face_shield
3034.png,251,87,433,296,face_shield
3091.png,277,181,400,319,face_shield
3091.png,6,360,175,522,face_shield
3091.png,522,214,666,373,face_shield
3180.png,232,6,721,361,face_shield
3185.png,452,125,508,178,face_shield
3239.png,36,265,97,303,face_shield
3240.png,354,196,415,258,face_shield
3240.png,197,184,292,261,face_shield
3240.png,715,122,759,164,face_shield
3347.png,250,179,302,237,face_shield
3347.png,130,143,189,206,face_shield
3347.png,384,173,433,217,face_shield
3352.png,700,2,774,123,face_shield
3377.png,160,104,362,348,face_shield
3377.png,330,38,506,345,face_shield
1802.jpg,110,71,273,272,face_with_mask
1803.jpg,126,75,303,333,face_with_mask
1805.jpg,728,180,853,336,face_with_mask
1806.jpg,509,184,617,313,face_with_mask
1810.jpg,363,189,478,343,face_with_mask
1810.jpg,581,198,693,317,face_with_mask
1810.jpg,773,228,863,338,face_with_mask
1812.jpg,636,47,711,133,face_with_mask
1812.jpg,465,52,581,189,face_with_mask
1812.jpg,241,102,292,169,face_with_mask
1818.jpg,141,128,368,422,face_with_mask
1821.jpg,518,137,623,259,face_with_mask
1821.jpg,432,104,523,214,face_with_mask
1822.jpg,510,2,708,213,face_with_mask
1823.jpg,386,76,545,285,face_with_mask
1825.jpg,374,90,459,180,face_with_mask
1825.jpg,161,138,235,224,face_with_mask
1826.jpg,1485,13,2433,1163,face_with_mask
1826.jpg,969,172,1375,631,face_with_mask
1827.jpg,156,191,375,414,face_with_mask
1829.jpg,249,172,550,537,face_with_mask
1833.jpg,339,160,447,277,face_with_mask
1833.jpg,4,0,88,121,face_with_mask
1835.jpg,656,78,764,211,face_with_mask
1835.jpg,383,140,494,289,face_with_mask
1835.jpg,754,130,807,192,face_with_mask
1835.jpg,838,172,879,220,face_with_mask
1835.jpg,910,143,952,194,face_with_mask
1835.jpg,491,135,549,204,face_with_mask
1836.jpg,395,6,780,383,face_with_mask
1836.jpg,377,4,714,419,face_with_mask
1837.jpg,374,71,568,328,face_with_mask
1837.jpg,870,17,1008,288,face_with_mask
1837.jpg,182,160,320,318,face_with_mask
1838.jpg,682,132,755,220,face_with_mask
1838.jpg,570,95,648,189,face_with_mask
1838.jpg,403,80,482,175,face_with_mask
1838.jpg,256,90,328,179,face_with_mask
1839.jpg,437,27,561,167,face_with_mask
1840.jpg,371,138,740,587,face_with_mask
1840.jpg,1026,187,1217,388,face_with_mask
1841.jpg,107,96,319,323,face_with_mask
1841.jpg,84,55,312,311,face_with_mask
1843.jpg,251,135,730,667,face_with_mask
1844.jpg,286,3,348,92,face_with_mask
1845.jpg,135,231,466,620,face_with_mask
1847.jpg,285,108,381,209,face_with_mask
1847.jpg,471,119,549,220,face_with_mask
1848.jpg,280,93,435,285,face_with_mask
1849.jpg,435,58,544,195,face_with_mask
1849.jpg,408,13,554,181,face_with_mask
1850.jpg,267,243,494,526,face_with_mask
1850.jpg,4,24,186,338,face_with_mask
1851.jpg,690,228,863,428,face_with_mask
1852.jpg,976,273,1349,699,face_with_mask
1854.jpg,442,230,560,368,face_with_mask
1858.jpg,242,41,422,247,face_with_mask
1864.jpg,1112,1442,2550,3458,face_with_mask
1867.jpg,2548,1232,3295,2261,face_with_mask
1870.jpg,1317,1534,2600,3071,face_with_mask
1873.png,717,180,1266,813,face_with_mask
1874.jpg,688,1667,2113,3113,face_with_mask
1880.jpg,1559,124,4342,3301,face_with_mask
1881.jpg,612,75,912,470,face_with_mask
1881.jpg,630,12,1002,445,face_with_mask
1882.jpg,103,89,359,373,face_with_mask
1885.jpg,393,162,741,552,face_with_mask
1886.jpg,1946,77,3876,1678,face_with_mask
1886.jpg,2055,292,3608,1536,face_with_mask
1887.jpg,101,5,655,636,face_with_mask
1889.jpg,1091,392,2124,1754,face_with_mask
1891.jpg,255,3,517,354,face_with_mask
1893.jpg,542,270,728,473,face_with_mask
1893.jpg,516,212,723,449,face_with_mask
1894.jpg,437,121,907,644,face_with_mask
1895.jpg,250,31,393,197,face_with_mask
1895.jpg,148,70,261,229,face_with_mask
1895.jpg,474,73,566,176,face_with_mask
1896.jpg,333,57,473,239,face_with_mask
1897.jpg,645,3,1002,346,face_with_mask
1899.jpeg,157,70,371,311,face_with_mask
1900.png,403,219,541,361,face_with_mask
1900.png,409,211,570,342,face_with_mask
1901.jpg,1485,801,1673,1056,face_with_mask
1901.jpg,913,132,1142,397,face_with_mask
1901.jpg,377,137,614,392,face_with_mask
1902.jpg,234,83,426,282,face_with_mask
1903.jpg,753,44,1048,420,face_with_mask
1904.jpg,815,197,1022,453,face_with_mask
1905.jpg,161,88,439,442,face_with_mask
1906.jpg,845,497,1374,1158,face_with_mask
1906.jpg,734,523,1397,1129,face_with_mask
1909.jpg,420,18,493,105,face_with_mask
1910.jpg,70,115,306,420,face_with_mask
1910.jpg,355,168,533,370,face_with_mask
1910.jpg,278,59,393,205,face_with_mask
1910.jpg,474,0,632,176,face_with_mask
1911.jpg,312,42,510,297,face_with_mask
1912.jpg,501,51,573,140,face_with_mask
1912.jpg,506,37,594,125,face_with_mask
1913.jpg,845,142,1395,872,face_with_mask
1914.jpg,601,322,780,582,face_with_mask
1914.jpg,62,201,158,325,face_with_mask
1914.jpg,416,193,486,284,face_with_mask
1914.jpg,34,37,110,143,face_with_mask
1914.jpg,299,177,380,255,face_with_mask
1914.jpg,186,22,255,96,face_with_mask
1914.jpg,129,312,235,422,face_with_mask
1914.jpg,231,322,368,502,face_with_mask
1914.jpg,556,31,617,100,face_with_mask
1914.jpg,636,38,687,99,face_with_mask
